4.000000000000000000e+00,1.284363389015197754e+00,1.370053291320800781e+00
9.000000000000000000e+00,9.536679387092590332e-01,1.427813053131103516e+00
4.000000000000000000e+00,8.447899818420410156e-01,1.446283459663391113e+00
4.000000000000000000e+00,7.429658174514770508e-01,1.270231723785400391e+00
4.000000000000000000e+00,1.135247707366943359e+00,1.345300197601318359e+00
9.000000000000000000e+00,6.560729146003723145e-01,1.320189595222473145e+00
4.000000000000000000e+00,1.283479094505310059e+00,1.359269499778747559e+00
4.000000000000000000e+00,3.750860691070556641e-01,1.231863141059875488e+00
9.000000000000000000e+00,1.056003928184509277e+00,1.531729698181152344e+00
9.000000000000000000e+00,1.131178379058837891e+00,1.531567335128784180e+00
4.000000000000000000e+00,8.214564919471740723e-01,1.461544036865234375e+00
9.000000000000000000e+00,1.175520181655883789e+00,1.526760339736938477e+00
4.000000000000000000e+00,1.068899035453796387e+00,1.272408962249755859e+00
4.000000000000000000e+00,1.156737089157104492e+00,1.337546825408935547e+00
4.000000000000000000e+00,8.363512158393859863e-01,1.137841224670410156e+00
9.000000000000000000e+00,1.116522908210754395e+00,1.526869773864746094e+00
9.000000000000000000e+00,1.189977645874023438e+00,1.538614034652709961e+00
9.000000000000000000e+00,7.091922163963317871e-01,1.157715320587158203e+00
9.000000000000000000e+00,6.537193655967712402e-01,1.277498960494995117e+00
9.000000000000000000e+00,5.378423929214477539e-01,1.190955400466918945e+00
4.000000000000000000e+00,4.834581613540649414e-01,1.404883623123168945e+00
9.000000000000000000e+00,1.002993822097778320e+00,1.415998816490173340e+00
4.000000000000000000e+00,7.608338594436645508e-01,1.333704948425292969e+00
9.000000000000000000e+00,7.354325056076049805e-01,1.256578922271728516e+00
4.000000000000000000e+00,8.510752320289611816e-01,1.496023654937744141e+00
9.000000000000000000e+00,1.185877680778503418e+00,1.536309957504272461e+00
4.000000000000000000e+00,1.191937446594238281e+00,1.347164273262023926e+00
9.000000000000000000e+00,8.464281558990478516e-01,1.386695981025695801e+00
9.000000000000000000e+00,1.273197650909423828e+00,1.474925875663757324e+00
9.000000000000000000e+00,1.328977823257446289e+00,1.318815469741821289e+00
9.000000000000000000e+00,6.875816583633422852e-01,1.400351762771606445e+00
9.000000000000000000e+00,1.274939060211181641e+00,1.458195924758911133e+00
9.000000000000000000e+00,1.320289731025695801e+00,1.406635284423828125e+00
4.000000000000000000e+00,1.204930782318115234e+00,1.337300300598144531e+00
4.000000000000000000e+00,1.137227773666381836e+00,1.381824970245361328e+00
9.000000000000000000e+00,6.894477009773254395e-01,1.393582344055175781e+00
4.000000000000000000e+00,6.061927080154418945e-01,1.470970630645751953e+00
9.000000000000000000e+00,8.317908048629760742e-01,1.310573458671569824e+00
4.000000000000000000e+00,1.230791449546813965e+00,1.346262335777282715e+00
4.000000000000000000e+00,6.065191030502319336e-01,1.691731929779052734e+00
9.000000000000000000e+00,7.098821401596069336e-01,1.281239032745361328e+00
9.000000000000000000e+00,1.323851108551025391e+00,1.479225873947143555e+00
4.000000000000000000e+00,1.180085062980651855e+00,1.358234167098999023e+00
9.000000000000000000e+00,1.302944183349609375e+00,1.448068976402282715e+00
4.000000000000000000e+00,9.748927950859069824e-01,1.222996950149536133e+00
9.000000000000000000e+00,1.315301418304443359e+00,1.490318894386291504e+00
9.000000000000000000e+00,1.000076055526733398e+00,1.222356677055358887e+00
9.000000000000000000e+00,1.325944185256958008e+00,1.313905715942382812e+00
4.000000000000000000e+00,1.283960223197937012e+00,1.312691092491149902e+00
4.000000000000000000e+00,4.183183312416076660e-01,1.309994220733642578e+00
4.000000000000000000e+00,4.809905886650085449e-01,1.456871271133422852e+00
9.000000000000000000e+00,1.149885177612304688e+00,1.482503414154052734e+00
9.000000000000000000e+00,1.009901165962219238e+00,1.644160270690917969e+00
9.000000000000000000e+00,1.322915434837341309e+00,1.318348050117492676e+00
9.000000000000000000e+00,1.344338059425354004e+00,1.398364782333374023e+00
4.000000000000000000e+00,1.278366565704345703e+00,1.312963724136352539e+00
4.000000000000000000e+00,1.194965600967407227e+00,1.384041666984558105e+00
4.000000000000000000e+00,1.325228333473205566e+00,1.341155290603637695e+00
4.000000000000000000e+00,1.202222108840942383e+00,1.353624343872070312e+00
4.000000000000000000e+00,8.289771080017089844e-01,1.556534528732299805e+00
4.000000000000000000e+00,8.152010440826416016e-01,1.477860450744628906e+00
4.000000000000000000e+00,6.117285490036010742e-01,1.139691114425659180e+00
9.000000000000000000e+00,9.289444684982299805e-01,1.557740807533264160e+00
4.000000000000000000e+00,4.709697365760803223e-01,1.330756068229675293e+00
4.000000000000000000e+00,8.469750881195068359e-01,1.555141687393188477e+00
4.000000000000000000e+00,1.146405458450317383e+00,1.334313631057739258e+00
9.000000000000000000e+00,4.987030029296875000e-01,1.070615410804748535e+00
4.000000000000000000e+00,5.236642956733703613e-01,1.272076845169067383e+00
9.000000000000000000e+00,1.115951895713806152e+00,1.535746574401855469e+00
4.000000000000000000e+00,8.217657208442687988e-01,1.525828599929809570e+00
4.000000000000000000e+00,5.859895944595336914e-01,1.667794227600097656e+00
9.000000000000000000e+00,1.047669291496276855e+00,1.531116843223571777e+00
4.000000000000000000e+00,8.374058008193969727e-01,1.560650706291198730e+00
9.000000000000000000e+00,9.149317741394042969e-01,1.555344104766845703e+00
4.000000000000000000e+00,5.044679641723632812e-01,1.562432289123535156e+00
9.000000000000000000e+00,9.657594561576843262e-01,1.249049663543701172e+00
4.000000000000000000e+00,9.313022494316101074e-01,1.240555524826049805e+00
4.000000000000000000e+00,1.129554748535156250e+00,1.506935954093933105e+00
4.000000000000000000e+00,1.072209954261779785e+00,1.276445984840393066e+00
9.000000000000000000e+00,1.082710504531860352e+00,1.578674793243408203e+00
9.000000000000000000e+00,6.797147989273071289e-01,1.523416757583618164e+00
9.000000000000000000e+00,5.810386538505554199e-01,1.305729389190673828e+00
9.000000000000000000e+00,1.025914549827575684e+00,1.592418670654296875e+00
9.000000000000000000e+00,8.224945068359375000e-01,1.382462859153747559e+00
9.000000000000000000e+00,7.858182191848754883e-01,1.375864148139953613e+00
9.000000000000000000e+00,9.094228744506835938e-01,1.540091872215270996e+00
4.000000000000000000e+00,1.119291067123413086e+00,1.402450799942016602e+00
9.000000000000000000e+00,7.441216707229614258e-01,1.435280799865722656e+00
4.000000000000000000e+00,5.113862752914428711e-01,1.309845447540283203e+00
9.000000000000000000e+00,7.164268493652343750e-01,1.444426774978637695e+00
9.000000000000000000e+00,7.142010331153869629e-01,1.275251984596252441e+00
9.000000000000000000e+00,1.038819432258605957e+00,1.254301905632019043e+00
9.000000000000000000e+00,4.920628070831298828e-01,1.078355789184570312e+00
9.000000000000000000e+00,1.189751386642456055e+00,1.509952425956726074e+00
4.000000000000000000e+00,5.128665566444396973e-01,1.011104941368103027e+00
4.000000000000000000e+00,7.744558453559875488e-01,1.388368010520935059e+00
4.000000000000000000e+00,4.476616978645324707e-01,1.308806538581848145e+00
4.000000000000000000e+00,8.383788466453552246e-01,1.518373370170593262e+00
4.000000000000000000e+00,4.930251836776733398e-01,1.231390953063964844e+00
4.000000000000000000e+00,8.642925620079040527e-01,3.123470544815063477e-01
4.000000000000000000e+00,8.251702785491943359e-01,1.525922298431396484e+00
4.000000000000000000e+00,8.474973440170288086e-01,1.541247367858886719e+00
9.000000000000000000e+00,1.042243599891662598e+00,1.225476264953613281e+00
4.000000000000000000e+00,4.900415539741516113e-01,1.375172376632690430e+00
4.000000000000000000e+00,3.756258487701416016e-01,1.195636987686157227e+00
9.000000000000000000e+00,1.021923065185546875e+00,1.597700834274291992e+00
4.000000000000000000e+00,1.198582410812377930e+00,1.452390193939208984e+00
4.000000000000000000e+00,1.121399521827697754e+00,1.430520176887512207e+00
4.000000000000000000e+00,7.929863333702087402e-01,1.487233042716979980e+00
9.000000000000000000e+00,9.979160428047180176e-01,1.235143423080444336e+00
9.000000000000000000e+00,7.027354836463928223e-01,7.018266320228576660e-01
4.000000000000000000e+00,5.794623494148254395e-01,1.187745213508605957e+00
4.000000000000000000e+00,5.169599056243896484e-01,1.360738754272460938e+00
4.000000000000000000e+00,4.085906147956848145e-01,1.292510867118835449e+00
9.000000000000000000e+00,7.658091187477111816e-01,1.574413299560546875e+00
9.000000000000000000e+00,8.636118769645690918e-01,1.561356544494628906e+00
9.000000000000000000e+00,6.261768341064453125e-01,1.201080560684204102e+00
4.000000000000000000e+00,1.205014944076538086e+00,1.365487575531005859e+00
9.000000000000000000e+00,5.678960084915161133e-01,1.426674246788024902e+00
4.000000000000000000e+00,1.160099267959594727e+00,1.324854373931884766e+00
4.000000000000000000e+00,8.019206523895263672e-01,1.512562751770019531e+00
9.000000000000000000e+00,1.330573201179504395e+00,7.366368770599365234e-01
9.000000000000000000e+00,9.791280627250671387e-01,1.362847685813903809e+00
4.000000000000000000e+00,1.130278110504150391e+00,1.456503391265869141e+00
4.000000000000000000e+00,5.468730926513671875e-01,1.501278162002563477e+00
4.000000000000000000e+00,4.201276898384094238e-01,1.276753187179565430e+00
4.000000000000000000e+00,8.319607377052307129e-01,1.562422037124633789e+00
4.000000000000000000e+00,6.485533714294433594e-01,1.124062299728393555e+00
9.000000000000000000e+00,1.066808581352233887e+00,1.589120626449584961e+00
4.000000000000000000e+00,7.227601408958435059e-01,1.311003923416137695e+00
4.000000000000000000e+00,5.748966932296752930e-01,1.448375582695007324e+00
9.000000000000000000e+00,1.299403667449951172e+00,1.520887374877929688e+00
4.000000000000000000e+00,1.038673520088195801e+00,2.524796128273010254e-01
9.000000000000000000e+00,1.306231498718261719e+00,1.444498300552368164e+00
4.000000000000000000e+00,1.167298674583435059e+00,1.312711954116821289e+00
9.000000000000000000e+00,5.806499719619750977e-01,1.372730016708374023e+00
4.000000000000000000e+00,5.182152986526489258e-01,1.504779934883117676e+00
9.000000000000000000e+00,8.165943622589111328e-01,1.298859119415283203e+00
9.000000000000000000e+00,1.168394565582275391e+00,1.538538455963134766e+00
9.000000000000000000e+00,1.312751650810241699e+00,1.384690046310424805e+00
4.000000000000000000e+00,1.185218691825866699e+00,1.347715973854064941e+00
4.000000000000000000e+00,1.092371106147766113e+00,1.223625659942626953e+00
9.000000000000000000e+00,7.596910595893859863e-01,1.578406095504760742e+00
4.000000000000000000e+00,8.219544887542724609e-01,1.158628821372985840e+00
4.000000000000000000e+00,7.753775715827941895e-01,1.277764797210693359e+00
4.000000000000000000e+00,1.232536554336547852e+00,1.351439714431762695e+00
9.000000000000000000e+00,1.061844468116760254e+00,1.501147985458374023e+00
4.000000000000000000e+00,6.687240004539489746e-01,1.187619447708129883e+00
9.000000000000000000e+00,6.971981525421142578e-01,1.409209251403808594e+00
9.000000000000000000e+00,6.434282064437866211e-01,1.479024410247802734e+00
9.000000000000000000e+00,9.901950359344482422e-01,1.539879083633422852e+00
4.000000000000000000e+00,1.282936930656433105e+00,1.347839355468750000e+00
9.000000000000000000e+00,1.020954251289367676e+00,1.288095235824584961e+00
9.000000000000000000e+00,1.421095252037048340e+00,9.410733580589294434e-01
9.000000000000000000e+00,7.740488648414611816e-01,1.565600991249084473e+00
4.000000000000000000e+00,8.323091864585876465e-01,1.178949356079101562e+00
4.000000000000000000e+00,4.330871701240539551e-01,1.237206935882568359e+00
9.000000000000000000e+00,1.053635835647583008e+00,1.547320485115051270e+00
4.000000000000000000e+00,1.198010444641113281e+00,1.345055341720581055e+00
4.000000000000000000e+00,6.134236454963684082e-01,1.138563156127929688e+00
9.000000000000000000e+00,1.110854864120483398e+00,1.502620577812194824e+00
9.000000000000000000e+00,1.013926982879638672e+00,1.407620668411254883e+00
4.000000000000000000e+00,1.243475437164306641e+00,1.358863830566406250e+00
4.000000000000000000e+00,5.035024881362915039e-01,1.245162129402160645e+00
9.000000000000000000e+00,1.237119197845458984e+00,1.491218686103820801e+00
4.000000000000000000e+00,4.813640713691711426e-01,1.482211470603942871e+00
9.000000000000000000e+00,8.241300582885742188e-01,1.431775808334350586e+00
4.000000000000000000e+00,8.821954727172851562e-01,1.115275502204895020e+00
4.000000000000000000e+00,5.130714178085327148e-01,1.466094970703125000e+00
9.000000000000000000e+00,4.663267135620117188e-01,1.158477663993835449e+00
4.000000000000000000e+00,4.345695376396179199e-01,1.237565875053405762e+00
4.000000000000000000e+00,5.995428562164306641e-01,1.224746346473693848e+00
4.000000000000000000e+00,1.094084858894348145e+00,1.432570695877075195e+00
4.000000000000000000e+00,4.996818900108337402e-01,1.279889345169067383e+00
4.000000000000000000e+00,8.704535365104675293e-01,1.556528329849243164e+00
4.000000000000000000e+00,5.175037384033203125e-01,1.499909162521362305e+00
9.000000000000000000e+00,9.723829030990600586e-01,1.565294027328491211e+00
4.000000000000000000e+00,1.357266783714294434e+00,1.399940490722656250e+00
4.000000000000000000e+00,7.619528770446777344e-01,1.354235291481018066e+00
9.000000000000000000e+00,1.341588735580444336e+00,1.577075362205505371e+00
4.000000000000000000e+00,4.273751378059387207e-01,1.182887554168701172e+00
9.000000000000000000e+00,1.009431004524230957e+00,1.424101710319519043e+00
4.000000000000000000e+00,4.287690520286560059e-01,1.414282679557800293e+00
9.000000000000000000e+00,8.401318192481994629e-01,1.371727347373962402e+00
4.000000000000000000e+00,5.318971872329711914e-01,1.378769636154174805e+00
4.000000000000000000e+00,4.273817539215087891e-01,1.419903993606567383e+00
4.000000000000000000e+00,1.088476657867431641e+00,1.435815334320068359e+00
9.000000000000000000e+00,5.924650430679321289e-01,1.535627365112304688e+00
4.000000000000000000e+00,4.269972443580627441e-01,1.418441891670227051e+00
9.000000000000000000e+00,1.158999204635620117e+00,1.512948274612426758e+00
4.000000000000000000e+00,9.974808096885681152e-01,1.574722051620483398e+00
4.000000000000000000e+00,1.059231758117675781e+00,1.406653642654418945e+00
9.000000000000000000e+00,1.239041328430175781e+00,7.854927182197570801e-01
9.000000000000000000e+00,1.065667033195495605e+00,1.259451627731323242e+00
9.000000000000000000e+00,8.386521339416503906e-01,1.332750797271728516e+00
9.000000000000000000e+00,9.540123939514160156e-01,1.577629327774047852e+00
9.000000000000000000e+00,1.195332288742065430e+00,1.566822290420532227e+00
9.000000000000000000e+00,9.534049034118652344e-01,1.580692529678344727e+00
9.000000000000000000e+00,1.025783061981201172e+00,1.523333072662353516e+00
4.000000000000000000e+00,4.866821169853210449e-01,1.232191562652587891e+00
9.000000000000000000e+00,1.289191603660583496e+00,1.479583382606506348e+00
9.000000000000000000e+00,9.542005658149719238e-01,1.578583002090454102e+00
4.000000000000000000e+00,1.097965002059936523e+00,1.428759098052978516e+00
9.000000000000000000e+00,1.582233667373657227e+00,3.618437051773071289e-01
9.000000000000000000e+00,1.023084878921508789e+00,1.531841993331909180e+00
9.000000000000000000e+00,5.380970239639282227e-01,1.538953304290771484e+00
9.000000000000000000e+00,1.436728596687316895e+00,7.485652565956115723e-01
9.000000000000000000e+00,6.521001458168029785e-01,1.282755851745605469e+00
4.000000000000000000e+00,1.093843698501586914e+00,1.433315634727478027e+00
4.000000000000000000e+00,8.822932839393615723e-01,1.520520210266113281e+00
4.000000000000000000e+00,4.012119770050048828e-01,1.220389127731323242e+00
9.000000000000000000e+00,1.001974582672119141e+00,1.535444498062133789e+00
9.000000000000000000e+00,8.421342372894287109e-01,1.297448396682739258e+00
9.000000000000000000e+00,7.012307047843933105e-01,1.472835063934326172e+00
9.000000000000000000e+00,4.209690690040588379e-01,1.438014626502990723e+00
4.000000000000000000e+00,4.875358343124389648e-01,1.314839720726013184e+00
9.000000000000000000e+00,1.033942103385925293e+00,1.420875668525695801e+00
4.000000000000000000e+00,1.269745826721191406e+00,1.331655383110046387e+00
9.000000000000000000e+00,1.321027517318725586e+00,1.508781194686889648e+00
9.000000000000000000e+00,9.046754837036132812e-01,1.222629308700561523e+00
4.000000000000000000e+00,1.149709224700927734e+00,1.365163326263427734e+00
4.000000000000000000e+00,4.180966019630432129e-01,1.192880392074584961e+00
9.000000000000000000e+00,1.326116561889648438e+00,1.529050946235656738e+00
4.000000000000000000e+00,5.919255018234252930e-01,1.263783454895019531e+00
4.000000000000000000e+00,3.614832162857055664e-01,1.199339628219604492e+00
9.000000000000000000e+00,1.328243374824523926e+00,1.352543473243713379e+00
9.000000000000000000e+00,1.274864673614501953e+00,1.465526342391967773e+00
4.000000000000000000e+00,4.170951247215270996e-01,1.204480528831481934e+00
4.000000000000000000e+00,1.483116984367370605e+00,1.397610664367675781e+00
9.000000000000000000e+00,5.902764797210693359e-01,1.430420637130737305e+00
9.000000000000000000e+00,1.296577095985412598e+00,1.476640462875366211e+00
4.000000000000000000e+00,1.333008646965026855e+00,1.338857173919677734e+00
4.000000000000000000e+00,1.330178856849670410e+00,1.345808386802673340e+00
4.000000000000000000e+00,1.229961276054382324e+00,1.380751609802246094e+00
4.000000000000000000e+00,6.566171646118164062e-01,1.189616918563842773e+00
9.000000000000000000e+00,1.036195158958435059e+00,1.278861165046691895e+00
9.000000000000000000e+00,1.217197895050048828e+00,1.496870279312133789e+00
4.000000000000000000e+00,4.616065621376037598e-01,1.378324389457702637e+00
4.000000000000000000e+00,1.254819035530090332e+00,1.318384528160095215e+00
9.000000000000000000e+00,6.058503985404968262e-01,1.163693547248840332e+00
9.000000000000000000e+00,5.465775728225708008e-01,1.035573363304138184e+00
4.000000000000000000e+00,1.245099306106567383e+00,1.324978590011596680e+00
4.000000000000000000e+00,1.267640829086303711e+00,1.324162840843200684e+00
4.000000000000000000e+00,1.331276655197143555e+00,1.340259671211242676e+00
4.000000000000000000e+00,4.519195556640625000e-01,1.330614566802978516e+00
9.000000000000000000e+00,8.313885927200317383e-01,1.194562554359436035e+00
4.000000000000000000e+00,8.680457472801208496e-01,1.143391609191894531e+00
9.000000000000000000e+00,1.215906143188476562e+00,1.619856238365173340e+00
9.000000000000000000e+00,5.816566944122314453e-01,1.375587940216064453e+00
4.000000000000000000e+00,1.234664559364318848e+00,1.333589911460876465e+00
4.000000000000000000e+00,5.525439977645874023e-01,1.382429361343383789e+00
9.000000000000000000e+00,1.298971652984619141e+00,1.455626964569091797e+00
9.000000000000000000e+00,6.656314134597778320e-01,1.534834146499633789e+00
4.000000000000000000e+00,6.307373046875000000e-01,1.144524574279785156e+00
4.000000000000000000e+00,6.205018758773803711e-01,1.376973628997802734e+00
9.000000000000000000e+00,1.321463942527770996e+00,1.529584169387817383e+00
9.000000000000000000e+00,1.157413840293884277e+00,1.511700868606567383e+00
4.000000000000000000e+00,5.923111438751220703e-01,1.313356876373291016e+00
9.000000000000000000e+00,1.306396484375000000e+00,1.456191658973693848e+00
9.000000000000000000e+00,1.040626525878906250e+00,1.273625254631042480e+00
4.000000000000000000e+00,6.825529336929321289e-01,1.356302738189697266e+00
9.000000000000000000e+00,4.818266630172729492e-01,1.141444325447082520e+00
9.000000000000000000e+00,4.827554821968078613e-01,1.106771469116210938e+00
9.000000000000000000e+00,1.395056128501892090e+00,9.039607048034667969e-01
4.000000000000000000e+00,5.744466781616210938e-01,1.324277997016906738e+00
4.000000000000000000e+00,4.893621802330017090e-01,1.332890987396240234e+00
9.000000000000000000e+00,6.067644953727722168e-01,1.300348639488220215e+00
4.000000000000000000e+00,5.348728895187377930e-01,1.137030005455017090e+00
9.000000000000000000e+00,9.644014835357666016e-01,1.431346416473388672e+00
4.000000000000000000e+00,3.854534626007080078e-01,1.313285350799560547e+00
4.000000000000000000e+00,5.808601379394531250e-01,1.466885209083557129e+00
9.000000000000000000e+00,9.864460825920104980e-01,1.433542013168334961e+00
4.000000000000000000e+00,8.656553626060485840e-01,1.365480661392211914e+00
4.000000000000000000e+00,1.169119477272033691e+00,1.291401863098144531e+00
4.000000000000000000e+00,4.308022260665893555e-01,1.253888010978698730e+00
9.000000000000000000e+00,1.207446813583374023e+00,6.418284177780151367e-01
9.000000000000000000e+00,9.912742376327514648e-01,1.630601882934570312e+00
9.000000000000000000e+00,6.543507575988769531e-01,1.479898452758789062e+00
4.000000000000000000e+00,5.087513923645019531e-01,1.099316120147705078e+00
4.000000000000000000e+00,5.330648422241210938e-01,1.331835985183715820e+00
4.000000000000000000e+00,8.468517661094665527e-01,1.419663071632385254e+00
9.000000000000000000e+00,7.633069157600402832e-01,1.558261990547180176e+00
4.000000000000000000e+00,9.974375367164611816e-01,1.191421508789062500e+00
4.000000000000000000e+00,1.071954131126403809e+00,1.331485629081726074e+00
9.000000000000000000e+00,7.607480287551879883e-01,1.299521803855895996e+00
9.000000000000000000e+00,1.297110319137573242e+00,1.543073773384094238e+00
9.000000000000000000e+00,5.614936351776123047e-01,1.150076508522033691e+00
9.000000000000000000e+00,8.310243487358093262e-01,1.348503470420837402e+00
9.000000000000000000e+00,9.341716766357421875e-01,1.233285427093505859e+00
4.000000000000000000e+00,7.698912024497985840e-01,1.415401935577392578e+00
9.000000000000000000e+00,5.685721635818481445e-01,1.141912460327148438e+00
9.000000000000000000e+00,8.035124540328979492e-01,1.370997905731201172e+00
4.000000000000000000e+00,7.611092329025268555e-01,1.207103729248046875e+00
9.000000000000000000e+00,5.952144861221313477e-01,1.412156224250793457e+00
9.000000000000000000e+00,8.195813894271850586e-01,1.356180548667907715e+00
9.000000000000000000e+00,6.223759055137634277e-01,1.450001239776611328e+00
4.000000000000000000e+00,7.467123270034790039e-01,1.349755525588989258e+00
4.000000000000000000e+00,1.156214356422424316e+00,1.326095342636108398e+00
4.000000000000000000e+00,4.172289371490478516e-01,1.234487652778625488e+00
4.000000000000000000e+00,1.106447339057922363e+00,1.330848097801208496e+00
4.000000000000000000e+00,1.160429358482360840e+00,1.332664489746093750e+00
9.000000000000000000e+00,6.015169024467468262e-01,1.385165929794311523e+00
4.000000000000000000e+00,6.842347383499145508e-01,1.208093166351318359e+00
9.000000000000000000e+00,9.507862925529479980e-01,1.503430366516113281e+00
4.000000000000000000e+00,1.007494926452636719e+00,4.322798252105712891e-01
4.000000000000000000e+00,7.422546148300170898e-01,1.023717761039733887e+00
4.000000000000000000e+00,1.187728762626647949e+00,1.286038160324096680e+00
9.000000000000000000e+00,4.696077704429626465e-01,1.151266813278198242e+00
9.000000000000000000e+00,3.959112763404846191e-01,1.429801464080810547e+00
4.000000000000000000e+00,8.672375679016113281e-01,1.480385661125183105e+00
